Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,1,MAD,random forest,75.2066,0.6895,73.8511,75.5618,73.1304,0,868,46.5,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,2,HotellingT2,random forest,74.7344,0.6841,74.0370,76.1427,73.4558,0,215,48.6,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,3,IsolationForest,random forest,74.6163,0.6834,74.2287,76.0611,73.5392,0,78,49.1,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,4,Robust Mahalanobis,random forest,74.6163,0.6807,72.7399,75.0494,72.2749,0,2245,48.5,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,5,GMM,random forest,74.4982,0.6816,73.9721,76.1495,73.3467,0,78,49.1,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,6,EllipticEnvelope,random forest,74.4982,0.6814,73.6927,75.5850,73.0366,0,78,49.1,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,7,Mahalanobis,random forest,74.4982,0.6809,73.6113,75.9258,73.0979,0,247,48.1,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,8,OneClassSVM,random forest,74.4982,0.6802,73.4176,75.4724,72.9462,0,688,48.6,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,9,Poziom bazowy,random forest,74.3802,0.6805,73.9892,75.8168,73.2969,0,0,47.2,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,10,kNN,random forest,74.2621,0.6789,73.8823,76.0446,73.2063,0,78,48.6,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,11,PCA Mahalanobis,random forest,74.0260,0.6725,71.5798,73.6061,71.2068,0,1731,47.6,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,12,Band Z-score,random forest,73.9079,0.6741,73.2655,75.4778,72.6392,0,186,47.1,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,13,PCA Reconstruction,random forest,73.9079,0.6737,73.1157,75.1024,72.5251,0,78,48.6,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,14,LOF,random forest,73.7898,0.6724,73.0030,75.5081,72.3805,0,78,48.6,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,15,SAM,random forest,73.7898,0.6715,72.6818,74.7507,72.1906,0,78,48.1,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,16,IQR,random forest,73.7898,0.6709,72.2536,74.8100,71.7461,0,852,47.5,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,17,Percentile,random forest,73.4357,0.6675,72.8575,75.6148,72.3813,0,608,48.1,
1234567_poprawny_L2A_roi,1234567,poprawny,L2A,roi,18,Erosion,random forest,71.7828,0.6449,69.8843,73.2677,69.2125,0,2026,48.0,
