Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,Klasa,PA_%,UA_%,F1_%
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,1,Band Z-score,random forest,1,77.2840,96.3077,85.7534
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,1,Band Z-score,random forest,2,76.8421,52.1429,62.1277
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,1,Band Z-score,random forest,3,69.7917,98.5294,81.7073
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,1,Band Z-score,random forest,4,97.4684,71.9626,82.7957
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,1,Band Z-score,random forest,5,69.8795,48.3333,57.1429
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,1,Band Z-score,random forest,6,95.5056,97.7011,96.5909
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,2,Mahalanobis,random forest,1,77.5309,96.0245,85.7923
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,2,Mahalanobis,random forest,2,77.8947,53.2374,63.2479
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,2,Mahalanobis,random forest,3,68.7500,98.5075,80.9816
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,2,Mahalanobis,random forest,4,97.4684,74.0385,84.1530
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,2,Mahalanobis,random forest,5,67.4699,45.5285,54.3689
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,2,Mahalanobis,random forest,6,95.5056,97.7011,96.5909
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,3,LOF,random forest,1,77.2840,95.7187,85.5191
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,3,LOF,random forest,2,77.8947,53.2374,63.2479
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,3,LOF,random forest,3,69.7917,97.1014,81.2121
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,3,LOF,random forest,4,97.4684,72.6415,83.2432
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,3,LOF,random forest,5,67.4699,47.0588,55.4455
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,3,LOF,random forest,6,95.5056,97.7011,96.5909
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,4,MAD,random forest,1,79.7531,95.0000,86.7114
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,4,MAD,random forest,2,74.7368,46.4052,57.2581
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,4,MAD,random forest,3,61.4583,98.3333,75.6410
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,4,MAD,random forest,4,97.4684,74.7573,84.6154
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,4,MAD,random forest,5,71.0843,55.1402,62.1053
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,4,MAD,random forest,6,93.2584,98.8095,95.9538
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,5,PCA Reconstruction,random forest,1,77.2840,96.0123,85.6361
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,5,PCA Reconstruction,random forest,2,76.8421,51.0490,61.3445
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,5,PCA Reconstruction,random forest,3,69.7917,97.1014,81.2121
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,5,PCA Reconstruction,random forest,4,97.4684,71.9626,82.7957
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,5,PCA Reconstruction,random forest,5,66.2651,47.8261,55.5556
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,5,PCA Reconstruction,random forest,6,95.5056,97.7011,96.5909
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,6,HotellingT2,random forest,1,77.5309,96.0245,85.7923
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,6,HotellingT2,random forest,2,76.8421,51.4085,61.6034
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,6,HotellingT2,random forest,3,69.7917,97.1014,81.2121
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,6,HotellingT2,random forest,4,97.4684,73.3333,83.6957
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,6,HotellingT2,random forest,5,66.2651,46.6102,54.7264
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,6,HotellingT2,random forest,6,94.3820,97.6744,96.0000
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,7,EllipticEnvelope,random forest,1,76.7901,96.2848,85.4396
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,7,EllipticEnvelope,random forest,2,76.8421,51.0490,61.3445
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,7,EllipticEnvelope,random forest,3,69.7917,97.1014,81.2121
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,7,EllipticEnvelope,random forest,4,97.4684,71.2963,82.3529
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,7,EllipticEnvelope,random forest,5,67.4699,47.8632,56.0000
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,7,EllipticEnvelope,random forest,6,95.5056,97.7011,96.5909
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,8,GMM,random forest,1,77.0370,96.2963,85.5967
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,8,GMM,random forest,2,75.7895,50.3497,60.5042
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,8,GMM,random forest,3,69.7917,97.1014,81.2121
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,8,GMM,random forest,4,97.4684,71.9626,82.7957
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,8,GMM,random forest,5,67.4699,47.8632,56.0000
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,8,GMM,random forest,6,95.5056,97.7011,96.5909
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,9,kNN,random forest,1,77.0370,96.0000,85.4795
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,9,kNN,random forest,2,76.8421,52.1429,62.1277
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,9,kNN,random forest,3,68.7500,97.0588,80.4878
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,9,kNN,random forest,4,97.4684,71.9626,82.7957
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,9,kNN,random forest,5,67.4699,46.6667,55.1724
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,9,kNN,random forest,6,95.5056,97.7011,96.5909
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,10,SAM,random forest,1,77.0370,96.0000,85.4795
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,10,SAM,random forest,2,78.9474,52.8169,63.2911
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,10,SAM,random forest,3,69.7917,97.1014,81.2121
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,10,SAM,random forest,4,97.4684,72.6415,83.2432
123456_poprawny_L1C_roi,123456,poprawny,L1C,roi,10,SAM,random forest,5,63.8554,44.9153,52.7363
