Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,1,Erosion,random forest,79.8111,0.7475,78.7150,78.5801,77.0231,0,2022,52.6,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,2,Percentile,random forest,79.5750,0.7434,77.7207,77.7010,76.6318,0,3568,48.5,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,3,Band Z-score,random forest,78.5124,0.7347,78.2816,76.4232,75.9273,0,255,55.3,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,4,GMM,random forest,78.0401,0.7289,77.6247,74.9340,75.0261,0,1174,56.5,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,5,IQR,random forest,77.8040,0.7259,77.4327,75.2477,75.0304,0,1189,51.7,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,6,Mahalanobis,random forest,76.6234,0.7131,77.2916,75.8048,74.8779,0,501,54.8,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,7,HotellingT2,random forest,76.5053,0.7117,77.2079,75.8875,74.8223,0,455,55.8,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,8,Poziom bazowy,random forest,76.2692,0.7089,76.8264,74.8643,73.8075,0,0,58.5,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,9,EllipticEnvelope,random forest,76.0331,0.7061,77.1747,74.4928,74.3497,0,1181,51.4,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,10,OneClassSVM,random forest,75.5608,0.7009,76.8025,75.2391,74.1892,0,1178,52.7,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,11,IsolationForest,random forest,75.0885,0.6943,75.4997,74.5130,73.0774,0,1174,50.4,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,12,LOF,random forest,74.8524,0.6921,75.8513,74.5314,73.2569,0,1174,54.0,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,13,Robust Mahalanobis,random forest,74.7344,0.6900,75.7604,71.9704,72.5687,0,2493,50.6,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,14,PCA Mahalanobis,random forest,74.3802,0.6830,73.5508,73.0202,71.5573,0,2159,50.3,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,15,SAM,random forest,74.2621,0.6838,74.6749,73.6646,72.2669,0,1174,50.6,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,16,kNN,random forest,74.1440,0.6838,75.2057,73.7317,72.5564,0,1174,51.7,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,17,PCA Reconstruction,random forest,73.1995,0.6743,75.3621,73.5954,72.3978,0,1174,57.1,
1234567_zbledami_L2A_roi,1234567,zbledami,L2A,roi,18,MAD,random forest,71.6647,0.6550,73.5119,71.7654,70.5784,0,1363,49.1,
