Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,1,GMM,random forest,86.4227,0.8131,83.7877,82.0816,81.9674,0,1174,54.5,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,2,Mahalanobis,random forest,86.0685,0.8071,83.1661,82.9866,81.9992,0,501,55.6,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,3,Band Z-score,random forest,85.7143,0.8029,82.8964,81.7172,81.3399,0,255,54.0,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,4,OneClassSVM,random forest,85.7143,0.8021,82.7740,82.9520,81.6400,0,1178,50.5,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,5,Poziom bazowy,random forest,85.4782,0.8004,82.4716,81.6649,80.3733,0,0,59.8,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,6,PCA Reconstruction,random forest,85.4782,0.8000,82.6353,81.8002,80.9177,0,1174,53.5,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,7,IQR,random forest,85.3601,0.7977,82.0110,81.8854,80.7404,0,1189,50.4,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,8,HotellingT2,random forest,85.2420,0.7959,81.8890,81.8938,80.5768,0,455,52.5,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,9,EllipticEnvelope,random forest,85.1240,0.7940,81.6077,81.5324,80.3714,0,1181,48.4,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,10,kNN,random forest,84.8878,0.7899,80.9438,81.6822,80.0108,0,1174,50.0,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,11,LOF,random forest,84.6517,0.7870,80.7717,80.8630,79.6096,0,1174,50.4,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,12,Robust Mahalanobis,random forest,84.6517,0.7869,80.7610,80.3540,79.7066,0,2493,48.0,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,13,Erosion,random forest,84.1795,0.7774,80.3689,82.5013,79.6088,0,2022,50.4,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,14,IsolationForest,random forest,84.0614,0.7773,79.8517,81.4573,79.1427,0,1174,47.9,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,15,Percentile,random forest,83.9433,0.7742,79.1676,81.6793,78.9794,0,3568,49.8,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,16,SAM,random forest,83.3530,0.7682,79.5659,80.3931,78.5245,0,1174,49.5,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,17,MAD,random forest,83.2349,0.7656,78.4723,80.0217,77.9831,0,1363,53.0,
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,18,PCA Mahalanobis,random forest,81.8182,0.7437,76.1530,78.7111,75.7688,0,2159,46.8,
