Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,Klasa,PA_%,UA_%,F1_%
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,1,GMM,random forest,1,90.8642,96.0836,93.4010
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,1,GMM,random forest,2,67.3684,91.4286,77.5758
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,1,GMM,random forest,3,94.7917,75.8333,84.2593
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,1,GMM,random forest,4,96.2025,68.4685,80.0000
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,1,GMM,random forest,5,60.2410,71.4286,65.3595
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,1,GMM,random forest,6,93.2584,89.2473,91.2088
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,2,Mahalanobis,random forest,1,91.1111,93.8931,92.4812
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,2,Mahalanobis,random forest,2,64.2105,89.7059,74.8466
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,2,Mahalanobis,random forest,3,94.7917,75.2066,83.8710
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,2,Mahalanobis,random forest,4,97.4684,68.1416,80.2083
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,2,Mahalanobis,random forest,5,62.6506,72.2222,67.0968
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,2,Mahalanobis,random forest,6,88.7640,98.7500,93.4911
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,3,Band Z-score,random forest,1,90.6173,94.8320,92.6768
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,3,Band Z-score,random forest,2,62.1053,89.3939,73.2919
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,3,Band Z-score,random forest,3,94.7917,74.5902,83.4862
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,3,Band Z-score,random forest,4,96.2025,70.3704,81.2834
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,3,Band Z-score,random forest,5,62.6506,65.8228,64.1975
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,3,Band Z-score,random forest,6,91.0112,95.2941,93.1034
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,4,OneClassSVM,random forest,1,90.8642,93.4010,92.1151
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,4,OneClassSVM,random forest,2,62.1053,92.1875,74.2138
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,4,OneClassSVM,random forest,3,94.7917,75.8333,84.2593
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,4,OneClassSVM,random forest,4,97.4684,66.9565,79.3814
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,4,OneClassSVM,random forest,5,62.6506,69.3333,65.8228
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,4,OneClassSVM,random forest,6,88.7640,100.0000,94.0476
123456_zbledami_L2A_roi,123456,zbledami,L2A,roi,5,Poziom bazowy,random forest,1,91.1111,96.5969,93.7738
