Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
123456_zbledami_L2A_class,123456,zbledami,L2A,class,1,IQR,random forest,86.4227,0.8098,83.0890,86.0488,82.3863,0,617,49.9,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,2,MAD,random forest,86.0685,0.8054,82.9857,85.5808,82.0333,0,486,49.6,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,3,EllipticEnvelope,random forest,86.0685,0.8029,82.4736,86.0852,82.9385,0,1168,48.1,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,4,Poziom bazowy,random forest,85.4782,0.8005,82.6312,81.6505,80.4442,0,0,57.7,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,5,SAM,random forest,85.0059,0.7894,81.7500,83.7838,81.4702,0,1167,50.9,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,6,Band Z-score,random forest,84.8878,0.7913,82.1770,82.5461,80.2977,0,200,51.5,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,7,GMM,random forest,84.7698,0.7891,81.3171,81.5416,80.1200,0,1167,49.4,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,8,PCA Reconstruction,random forest,84.6517,0.7890,81.8642,81.6039,80.0040,0,1167,51.4,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,9,Mahalanobis,random forest,84.2975,0.7837,81.1936,81.2553,79.4226,0,526,51.4,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,10,HotellingT2,random forest,84.1795,0.7822,80.9910,81.0416,79.1324,0,642,51.9,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,11,LOF,random forest,84.0614,0.7794,80.3701,80.3251,78.8789,0,1167,52.9,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,12,IsolationForest,random forest,84.0614,0.7772,81.6377,83.5637,80.7948,0,1167,47.8,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,13,OneClassSVM,random forest,83.3530,0.7683,79.6110,81.1455,78.4882,0,1167,49.4,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,14,Erosion,random forest,83.3530,0.7657,79.0975,81.3941,78.3594,0,2022,50.4,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,15,Robust Mahalanobis,random forest,83.2349,0.7704,80.9669,84.7197,78.9573,0,2318,47.2,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,16,kNN,random forest,82.9988,0.7613,78.4685,80.8550,78.0799,0,1167,48.4,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,17,PCA Mahalanobis,random forest,82.4085,0.7451,76.3724,83.2066,77.9322,0,1774,46.3,
123456_zbledami_L2A_class,123456,zbledami,L2A,class,18,Percentile,random forest,76.1511,0.6864,79.3087,81.1959,74.5350,0,3343,45.7,
