Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,1,Percentile,random forest,74.9705,0.6841,72.5681,75.2827,72.2872,0,638,48.1,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,2,HotellingT2,random forest,74.8524,0.6855,74.2118,76.5051,73.6816,0,461,49.4,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,3,GMM,random forest,74.7344,0.6846,74.2495,76.1239,73.6117,0,61,49.9,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,4,SAM,random forest,74.6163,0.6824,73.8648,75.9696,73.3143,0,61,49.7,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,5,Poziom bazowy,random forest,74.4982,0.6822,74.2676,76.1949,73.5908,0,0,50.3,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,6,kNN,random forest,74.4982,0.6819,74.1086,76.0550,73.3956,0,61,48.5,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,7,Mahalanobis,random forest,74.4982,0.6813,73.9515,76.0919,73.3507,0,361,49.4,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,8,EllipticEnvelope,random forest,74.3802,0.6808,74.2522,76.1352,73.5355,0,61,49.4,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,9,LOF,random forest,74.2621,0.6785,73.7368,75.8905,73.1488,0,61,48.9,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,10,IsolationForest,random forest,74.2621,0.6773,73.2496,75.6363,72.8127,0,61,48.9,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,11,PCA Reconstruction,random forest,74.0260,0.6760,73.5567,75.5678,72.7985,0,61,49.4,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,12,OneClassSVM,random forest,74.0260,0.6751,73.2820,75.3063,72.6719,0,94,49.2,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,13,Band Z-score,random forest,73.3176,0.6667,72.9648,75.4996,72.3764,0,56,48.1,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,14,Robust Mahalanobis,random forest,72.2550,0.6468,68.0428,73.8036,66.8961,0,2095,46.2,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,15,IQR,random forest,72.1370,0.6578,71.5938,72.9834,69.7804,0,991,46.5,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,16,Erosion,random forest,71.3105,0.6397,69.6862,72.7451,68.9656,0,2026,48.6,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,17,MAD,random forest,68.8312,0.6136,68.9843,71.4620,68.3855,0,819,47.1,
1234567_poprawny_L2A_class,1234567,poprawny,L2A,class,18,PCA Mahalanobis,random forest,64.4628,0.5640,64.3354,68.8769,59.4454,0,1653,47.0,
